"sex","parental_level_of_education","lunch","test_preparation_course","math_score","reading_score","writing_score","id","parent_income","school_location","school_type","race","el_status","home_language","grade","age","close_friends","trusted_adult","mental_health","stress_rating","belonging","ses_score","alcohol_use","marijuana_use","siblings","pets"
"male","master's degree","Standard","none",73.2999249045441,70.7940513863624,58.2881778681807,4435,79784.4861751176,"Rural","Charter","Black","not EL","English",8,13,3,0,"good",7,"very welcome",10,0,0,3,0
"male","some college","Free","none",89.3714119068006,84.3865399177652,70.4016679287299,4436,19417.7589380458,"Urban","Public","White","not EL","English",7,13,3,1,"good",7,"mostly welcome",3.45,0,0,3,0
"female","high school","Reduced","none",81.8138781722298,72.7769513284381,66.7400244846463,4437,36878.3552467475,"Urban","Public","White","not EL","English",6,12,4,1,"good",6,"mostly welcome",4.27,0,0,2,1
"male","high school","Reduced","none",70.4086898164882,67.6547263086661,55.900762800844,4438,38969.5230607804,"Suburban","Public","Latine","not EL","English",7,13,3,0,"good",6,"very welcome",4.27,0,0,2,1
"male","some college","Free","completed",77.3747177119536,73.8012215105473,61.227725309141,4439,23879.0731807707,"Suburban","Public","Asian","not EL","English",7,13,6,0,"fair",9,"very welcome",3.45,0,0,4,0
"female","master's degree","Standard","completed",70.9119040490767,63.1575623962441,58.4032207434116,4440,98730.9022590732,"Urban","Public","Latine","EL","Other",6,11,3,1,"fair",3,"welcome half the time",10,0,0,0,4
"male","some high school","Reduced","completed",54.1250367536848,48.345620665016,45.5662045763472,4441,35597.439671552,"Rural","Charter","Latine","EL","Other",6,12,5,0,"very good",5,"very welcome",2.64,0,0,1,2
"male","high school","Reduced","completed",39.444823035262,40.3336673840547,32.2225117328474,4442,40753.5909625261,"Urban","Public","White","EL","French",7,12,4,1,"poor",9,"mostly welcome",4.27,1,0,4,1
"female","associate's degree","Free","none",66.4424050842023,64.7432986037079,53.0441921232135,4443,29571.6663453583,"Suburban","Public","Black","not EL","English",8,14,2,1,"poor",3,"welcome half the time",4.27,0,0,0,0
"male","some high school","Free","none",42.2952646319786,37.9075864399811,36.5199082479836,4444,22789.1868533509,"Urban","Public","White","not EL","English",6,11,6,1,"very good",6,"welcome half the time",1,0,0,2,0
"male","associate's degree","Free","none",100,95.7194848812904,79.8902202304517,4445,20067.2994364378,"Urban","Public","White","not EL","English",8,13,4,1,"excellent",4,"mostly welcome",4.27,0,0,0,0
"female","bachelor's degree","Standard","completed",100,100,91.3430861883746,4446,49814.0352445327,"Suburban","Public","White","not EL","English",8,14,2,0,"good",8,"mostly welcome",9.18,0,0,3,0
"female","associate's degree","Standard","none",56.4863053302181,55.9585047031336,45.4307040760491,4447,50098.3225251598,"Suburban","Public","Black","not EL","English",8,14,2,0,"very good",6,"very welcome",7.55,1,0,2,2
"female","high school","Free","completed",78.3430630535203,75.2438791648708,62.1446952762214,4448,19147.6763329214,"Urban","Public","White","not EL","English",8,14,2,1,"very good",6,"mostly unwelcome",2.64,0,0,2,0
"female","some high school","Free","none",67.1881393835693,64.8130641619729,53.4379889403765,4449,33380.4784599974,"Urban","Public","White","not EL","English",7,13,4,1,"very good",6,"mostly welcome",1,0,0,2,1
"male","some college","Free","completed",58.1605384610764,51.9063574656556,48.6521764702349,4450,17348.3385273206,"Suburban","Public","Black","not EL","English",6,12,2,0,"good",7,"very welcome",3.45,1,0,3,0
"male","bachelor's degree","Standard","completed",43.1766187527657,43.6264283112639,35.076237869762,4451,65054.6996853617,"Suburban","Public","2 or more","not EL","English",7,13,2,1,"excellent",4,"mostly welcome",9.18,0,0,0,1
"male","some high school","Free","none",40.3901169958738,36.2265738198886,35.0630306439035,4452,22665.2556931026,"Urban","Public","2 or more","not EL","English",6,12,4,1,"very good",5,"very welcome",1,0,0,1,0
"female","high school","Reduced","completed",85.5253289843095,81.5811726332143,67.6370162821191,4453,34102.936674441,"Urban","Public","Latine","not EL","English",8,13,4,1,"fair",1,"very unwelcome",4.27,0,0,4,0
"male","associate's degree","Standard","none",52.8924396772599,52.1992114799352,42.5059832826105,4454,50882.907732597,"Rural","Public","2 or more","EL","English",7,13,3,0,"excellent",4,"very welcome",7.55,0,0,0,2
"female","associate's degree","Standard","none",59.4256146146271,53.0226011305533,49.6195876464795,4455,49097.1865291368,"Urban","Public","2 or more","EL","Spanish",6,11,3,1,"very good",5,"very welcome",7.55,0,0,1,1
"male","some college","Reduced","none",58.9501342154969,58.1324713666149,47.3148085177329,4456,39142.3680238276,"Rural","Charter","Latine","EL","Other",8,13,4,0,"good",6,"very welcome",5.09,0,0,2,0
"female","associate's degree","Free","none",76.610440053071,68.1856823997685,62.760924746466,4457,30539.0674437251,"Rural","Charter","Latine","EL","English",6,12,2,0,"very good",6,"very welcome",4.27,0,0,2,0
"female","some high school","Free","completed",70.2204789536052,68.0768931943576,55.9333074351099,4458,18000.1854374028,"Rural","Public","Latine","not EL","English",8,14,1,0,"poor",2,"very unwelcome",1,0,0,4,0
"female","associate's degree","Reduced","completed",70.4337231691226,67.6768145609906,55.9199059528585,4459,40994.4973263381,"Urban","Public","Latine","not EL","English",7,13,4,1,"excellent",4,"mostly welcome",5.91,0,0,0,0
"male","some high school","Reduced","completed",32.165997439966,28.9699977411464,28.7739980423269,4460,43184.6342189587,"Urban","Public","White","not EL","English",6,11,3,1,"good",8,"very welcome",2.64,0,0,3,3
"male","some college","Standard","none",63.5253384653013,62.1694162929129,50.8134941205246,4461,50950.7366018137,"Rural","Charter","White","not EL","English",8,14,1,0,"good",7,"welcome half the time",6.73,0,0,3,3
"male","associate's degree","Reduced","completed",98.7303469773738,92.6444238035651,77.5585006297564,4462,48924.123860933,"Urban","Public","Black","not EL","English",7,13,3,1,"good",7,"very welcome",5.91,0,0,3,1
"female","some college","Reduced","completed",68.8706736770712,66.8858885385923,54.9011034001133,4463,45771.7082641627,"Suburban","Public","Latine","not EL","English",8,14,1,1,"very good",6,"very welcome",5.09,0,0,2,2
"female","high school","Free","none",84.9620457163454,75.5547462203047,69.1474467242641,4464,32897.080443344,"Urban","Public","Latine","EL","Other",6,12,4,1,"very good",5,"very welcome",2.64,0,0,2,0
"female","associate's degree","Reduced","none",65.7285297451193,63.525173304517,52.3218168639148,4465,45073.8327717873,"Urban","Public","Black","not EL","English",7,13,2,1,"very good",6,"very welcome",5.91,0,0,2,1
"male","associate's degree","Free","none",72.7938591051933,70.3475227398765,57.9011863745596,4466,18347.6634117601,"Urban","Public","White","not EL","English",8,14,2,1,"very good",6,"welcome half the time",4.27,0,0,2,0
"female","some college","Free","completed",60.7281611504824,59.7013186621903,48.6744761738983,4467,28938.3909599874,"Suburban","Public","White","EL","English",8,13,3,1,"excellent",4,"welcome half the time",3.45,0,0,0,0
"female","bachelor's degree","Reduced","none",52.1552806836734,51.5487770738295,41.9422734639856,4468,39504.8323775985,"Suburban","Public","Asian","not EL","English",7,13,3,1,"very good",5,"very welcome",7.55,0,0,1,0
"female","some high school","Free","none",66.5405037115299,64.8298562160558,53.1192087205817,4469,6862.79483774153,"Urban","Public","Latine","not EL","English",8,13,5,1,"very good",5,"very welcome",1,0,0,1,0
"female","some college","Reduced","completed",65.5212564730634,63.3422851232912,52.163313773519,4470,35422.5663332103,"Suburban","Public","White","not EL","English",7,12,3,1,"good",6,"mostly welcome",5.09,0,0,2,0
"male","master's degree","Standard","none",48.2366868459482,48.0911942758366,38.9457017057251,4471,95909.9582473707,"Suburban","Public","Latine","EL","Other",7,12,4,0,"very good",5,"very welcome",10,0,0,2,3
"female","high school","Free","completed",46.768640876919,46.7958595972815,37.823078317644,4472,22634.2795233469,"Suburban","Public","2 or more","not EL","English",7,13,3,1,"good",8,"very welcome",2.64,0,0,3,0
"female","associate's degree","Reduced","completed",46.0111591239468,46.7157286387766,37.4202981536064,4473,43270.9049771038,"Urban","Public","2 or more","EL","English",8,13,3,1,"very good",5,"very welcome",5.91,1,0,1,0
"female","some college","Free","none",46.5335777346665,41.6472744717646,39.7609712088626,4474,30807.5863859884,"Urban","Public","Latine","not EL","English",6,12,3,1,"fair",9,"very unwelcome",3.45,0,0,4,0
"female","master's degree","Standard","none",67.5375402396112,60.1801825643628,55.8228248891145,4475,70817.7158799257,"Urban","Public","Latine","not EL","English",6,12,4,1,"good",8,"very welcome",10,0,0,3,0
"male","some high school","Free","completed",38.0891483748616,39.137483860172,31.1858193454824,4476,12394.788705931,"Urban","Public","White","EL","Other",7,13,4,1,"very good",5,"very welcome",1,0,0,1,0
"male","master's degree","Standard","completed",65.9272133785891,63.7004823928727,52.4737514071564,4477,85855.302685921,"Urban","Public","Latine","EL","English",7,12,4,1,"good",7,"very welcome",10,0,0,3,1
"male","some college","Reduced","none",64.4583079376849,62.4043893567808,51.3504707758767,4478,39015.0674203689,"Rural","Charter","Black","EL","Other",7,13,3,0,"fair",10,"mostly welcome",5.09,0,0,4,0
"female","some college","Free","completed",61.2189181933791,59.5461042882757,48.8732903831723,4479,32348.2174047503,"Suburban","Public","2 or more","not EL","English",7,12,4,0,"very good",6,"very welcome",3.45,0,0,2,0
"male","high school","Reduced","completed",76.6567088970434,73.7559196150383,60.8551303330332,4480,46123.7882665123,"Suburban","Public","White","EL","Other",8,14,3,1,"good",6,"very welcome",4.27,0,0,2,2
"male","bachelor's degree","Standard","completed",72.6036554386991,70.1796959753227,57.7557365119463,4481,69560.7922621295,"Urban","Public","Black","not EL","English",8,14,2,1,"very good",5,"mostly welcome",9.18,0,0,1,2
"female","bachelor's degree","Standard","completed",37.3767797194535,39.0971585759884,30.8175374325232,4482,53270.9379658671,"Rural","Public","2 or more","not EL","English",8,14,3,0,"very good",5,"very welcome",9.18,0,0,1,0
"female","some college","Free","none",36.3263235649422,32.6408737337725,31.9554239026028,4483,22979.9984940976,"Urban","Public","White","not EL","English",6,11,3,1,"good",8,"mostly welcome",3.45,0,0,3,0
"female","some high school","Free","none",60.8959727346971,54.3199759423798,50.7439791500625,4484,32705.3139969607,"Suburban","Public","Black","EL","French",6,12,2,0,"good",8,"very welcome",1,1,0,3,1
"female","some high school","Free","none",94.2007527075122,89.2359582713343,74.2711638351564,4485,29467.3037309445,"Urban","Public","White","not EL","English",8,13,3,1,"poor",2,"very welcome",1,1,0,4,0
"male","some high school","Reduced","none",63.2782565974422,56.4219911153902,52.5657256333381,4486,42072.9267475065,"Urban","Public","Black","not EL","English",6,12,4,1,"very good",5,"mostly welcome",2.64,0,0,1,3
"male","bachelor's degree","Standard","none",71.7533163216506,68.8411614602799,56.9290065989093,4487,75036.4974802032,"Urban","Public","Latine","not EL","English",7,12,1,1,"very good",6,"very welcome",9.18,0,0,2,3
"female","master's degree","Standard","completed",100,100,84.6441236888048,4488,74521.8275589912,"Rural","Public","Black","not EL","English",7,13,4,0,"fair",10,"very unwelcome",10,1,0,4,0
"male","some college","Reduced","completed",49.9266520166979,50.1705753088511,40.4144986010043,4489,40356.6837654582,"Suburban","Public","Asian","EL","Other",8,13,2,1,"very good",5,"mostly unwelcome",5.09,0,0,1,1
"male","high school","Free","completed",64.5405419923194,57.5357723461642,53.531002700009,4490,33180.0162924809,"Urban","Public","Black","not EL","English",6,12,5,1,"good",8,"very welcome",2.64,0,0,3,0
"male","some college","Reduced","none",53.802320084173,53.5902824272115,43.37824477025,4491,35972.0700766405,"Suburban","Public","White","not EL","English",8,14,4,1,"very good",5,"very welcome",5.09,0,0,1,0
"female","high school","Free","completed",70.0813992380581,62.4247640335807,57.7681288291033,4492,21755.9415468301,"Urban","Public","Black","not EL","English",6,12,4,1,"very good",5,"very welcome",2.64,0,0,1,0
"female","associate's degree","Reduced","none",19.9983045328291,18.2337981172022,19.4692917015752,4493,42581.549251734,"Suburban","Public","Black","not EL","English",6,11,3,1,"very good",6,"very welcome",5.91,0,0,2,0
"male","associate's degree","Free","none",64.5453495718526,62.4811907986935,51.4170320255344,4494,27377.3345568358,"Urban","Public","Latine","EL","English",7,12,3,1,"good",7,"very welcome",4.27,0,0,3,0
"male","bachelor's degree","Reduced","none",58.4972111699881,57.7328333852836,46.9684556005791,4495,39670.3512258673,"Suburban","Public","Latine","EL","Spanish",8,13,3,1,"poor",9,"welcome half the time",7.55,0,0,4,0
"female","master's degree","Standard","completed",57.2677141874752,56.6479831065957,46.0282520257163,4496,87507.2489836448,"Urban","Public","Latine","not EL","English",8,14,5,1,"good",6,"very welcome",10,0,0,2,2
"female","some college","Free","none",66.4669147807487,59.2355130418371,55.0041113029255,4497,31431.5163145097,"Rural","Charter","Black","not EL","English",6,12,4,0,"very good",6,"very welcome",3.45,0,0,2,0
"male","master's degree","Standard","none",83.402460957386,74.178642021223,67.9548230850599,4498,86786.7883762419,"Suburban","Public","White","EL","English",6,11,2,1,"very good",6,"very unwelcome",10,0,0,2,1
"female","some high school","Free","completed",67.3252325825476,64.9340287493067,53.5428249160658,4499,25856.9465046983,"Urban","Public","Latine","EL","Spanish",7,13,5,1,"good",7,"mostly welcome",1,0,0,3,0
"male","some college","Reduced","none",65.3379626157511,58.2393787786039,54.1407949414567,4500,35035.2209989914,"Urban","Public","Asian","not EL","English",6,12,0,1,"poor",1,"mostly welcome",5.09,0,0,4,0
"female","high school","Reduced","completed",45.3830300679465,40.6320853540704,38.8811406401943,4501,36439.5125279386,"Urban","Public","Latine","not EL","English",6,12,2,1,"very good",5,"very welcome",4.27,0,1,1,0
"female","master's degree","Standard","completed",65.1194593307041,63.5759935270919,52.0325277234796,4502,68726.3140575521,"Urban","Public","Latine","EL","Other",8,13,3,1,"very good",6,"very welcome",10,0,0,2,0
"male","high school","Reduced","completed",69.5344899097549,67.4716087439014,55.4087275780479,4503,45197.1365543503,"Urban","Public","Asian","not EL","English",8,13,4,1,"good",7,"very welcome",4.27,0,0,3,2
"female","some college","Reduced","none",66.6094060114214,59.361240598313,55.1130751852046,4504,45810.0107543768,"Urban","Public","Latine","EL","English",6,11,3,1,"poor",3,"welcome half the time",5.09,0,0,0,2
"male","some college","Free","none",64.4222687576289,62.3725900802608,51.3229114028927,4505,19659.8615398543,"Urban","Public","2 or more","not EL","English",7,12,2,1,"very good",5,"mostly welcome",3.45,0,1,1,0
"male","some high school","Free","completed",50.8539357623227,50.4005315549906,40.9471273476585,4506,16427.2491558483,"Urban","Public","White","not EL","English",7,12,3,1,"fair",1,"welcome half the time",1,0,0,4,0
"male","associate's degree","Reduced","none",27.567902096018,30.44226655531,23.316631014602,4507,44879.9839615865,"Urban","Public","2 or more","EL","English",8,14,5,1,"poor",3,"mostly welcome",5.91,0,0,0,1
"female","some high school","Free","none",94.2995056515514,88.7348579278394,74.1702102041275,4508,20530.0668565923,"Urban","Public","Asian","not EL","English",7,12,4,1,"good",7,"mostly welcome",1,0,0,3,0
